,class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class_edible
6774,100.0,0.0,66.66666666666667,22.22222222222222,100.0,37.5,0.0,100.0,100.0,18.181818181818183,0.0,100.0,0.0,100.0,0.0,0.0,0.0,50.0,0.0,50.0,20.0,16.666666666666668,0
6775,0.0,60.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,25.0,12.5,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6776,0.0,0.0,0.0,44.44444444444444,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,0.0,25.0,0.0,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6777,0.0,0.0,0.0,0.0,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,0.0,25.0,12.5,0.0,0.0,25.0,50.0,60.0,50.0,1
6778,0.0,0.0,0.0,0.0,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,0.0,25.0,12.5,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6779,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,25.0,0.0,0.0,0.0,25.0,50.0,60.0,50.0,1
6780,0.0,80.0,33.333333333333336,0.0,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,25.0,0.0,0.0,0.0,25.0,50.0,60.0,50.0,1
6781,0.0,60.0,0.0,0.0,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,0.0,12.5,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6782,0.0,0.0,33.333333333333336,44.44444444444444,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,0.0,12.5,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6783,0.0,60.0,0.0,0.0,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6784,0.0,60.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,50.0,1
6785,0.0,0.0,0.0,0.0,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6786,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,50.0,60.0,50.0,1
6787,0.0,0.0,33.333333333333336,44.44444444444444,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6788,0.0,60.0,0.0,44.44444444444444,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,0.0,12.5,0.0,0.0,25.0,50.0,60.0,50.0,1
6789,0.0,60.0,0.0,44.44444444444444,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,0.0,12.5,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6790,0.0,60.0,33.333333333333336,0.0,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,100.0,0.0,12.5,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6791,0.0,0.0,0.0,44.44444444444444,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,100.0,25.0,12.5,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6792,0.0,60.0,0.0,44.44444444444444,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,0.0,12.5,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6793,0.0,60.0,33.333333333333336,44.44444444444444,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,25.0,12.5,0.0,0.0,25.0,50.0,60.0,50.0,1
6794,0.0,60.0,33.333333333333336,44.44444444444444,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,25.0,0.0,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6795,0.0,0.0,33.333333333333336,44.44444444444444,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6796,0.0,60.0,33.333333333333336,0.0,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6797,0.0,60.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6798,0.0,60.0,0.0,0.0,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,0.0,25.0,12.5,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6799,0.0,80.0,33.333333333333336,44.44444444444444,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6800,0.0,60.0,0.0,44.44444444444444,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6801,0.0,0.0,0.0,44.44444444444444,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,0.0,25.0,12.5,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6802,0.0,0.0,33.333333333333336,44.44444444444444,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6803,0.0,60.0,33.333333333333336,44.44444444444444,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6804,0.0,0.0,33.333333333333336,44.44444444444444,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,50.0,1
6805,0.0,60.0,33.333333333333336,44.44444444444444,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,0.0,12.5,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6806,0.0,60.0,33.333333333333336,0.0,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,25.0,12.5,0.0,0.0,25.0,50.0,60.0,50.0,1
6807,0.0,60.0,33.333333333333336,44.44444444444444,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,100.0,25.0,12.5,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6808,0.0,0.0,33.333333333333336,44.44444444444444,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6809,0.0,0.0,0.0,44.44444444444444,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,100.0,25.0,0.0,0.0,0.0,25.0,50.0,60.0,50.0,1
6810,0.0,60.0,0.0,44.44444444444444,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,0.0,25.0,0.0,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6811,0.0,60.0,0.0,44.44444444444444,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,25.0,0.0,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6812,0.0,0.0,0.0,44.44444444444444,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6813,0.0,60.0,0.0,44.44444444444444,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6814,0.0,60.0,0.0,44.44444444444444,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6815,0.0,60.0,0.0,0.0,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,25.0,0.0,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6816,0.0,60.0,33.333333333333336,44.44444444444444,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,25.0,12.5,0.0,0.0,25.0,50.0,60.0,50.0,1
6817,0.0,60.0,33.333333333333336,0.0,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,25.0,0.0,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6818,0.0,80.0,0.0,44.44444444444444,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,0.0,12.5,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6819,0.0,60.0,0.0,0.0,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,25.0,0.0,0.0,0.0,25.0,50.0,60.0,50.0,1
6820,0.0,60.0,33.333333333333336,0.0,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,25.0,12.5,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6821,0.0,60.0,0.0,44.44444444444444,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,0.0,25.0,12.5,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6822,0.0,60.0,33.333333333333336,44.44444444444444,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,0.0,12.5,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6823,0.0,0.0,0.0,0.0,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,25.0,12.5,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6824,0.0,80.0,33.333333333333336,0.0,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,25.0,12.5,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6825,0.0,0.0,33.333333333333336,44.44444444444444,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,0.0,12.5,0.0,0.0,25.0,50.0,60.0,50.0,1
6826,0.0,0.0,0.0,44.44444444444444,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,0.0,12.5,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6827,100.0,0.0,0.0,33.33333333333333,100.0,37.5,0.0,100.0,100.0,36.36363636363637,0.0,100.0,66.66666666666667,0.0,0.0,0.0,0.0,50.0,0.0,50.0,20.0,16.666666666666668,0
6828,0.0,80.0,33.333333333333336,0.0,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,0.0,25.0,0.0,0.0,0.0,25.0,50.0,60.0,50.0,1
6829,0.0,0.0,0.0,0.0,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,0.0,0.0,12.5,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6830,0.0,60.0,0.0,0.0,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,100.0,0.0,12.5,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6831,0.0,60.0,0.0,0.0,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,0.0,12.5,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6832,0.0,0.0,0.0,44.44444444444444,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6833,0.0,60.0,0.0,44.44444444444444,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,100.0,25.0,0.0,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6834,0.0,60.0,33.333333333333336,44.44444444444444,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6835,0.0,60.0,33.333333333333336,44.44444444444444,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,0.0,12.5,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6836,0.0,60.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6837,0.0,60.0,0.0,44.44444444444444,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6838,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,0.0,0.0,12.5,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6839,0.0,60.0,0.0,44.44444444444444,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,25.0,12.5,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6840,0.0,0.0,0.0,44.44444444444444,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6841,0.0,60.0,0.0,44.44444444444444,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,0.0,12.5,0.0,0.0,25.0,50.0,60.0,50.0,1
6842,0.0,60.0,33.333333333333336,44.44444444444444,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6843,0.0,80.0,33.333333333333336,44.44444444444444,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6844,0.0,60.0,0.0,0.0,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6845,0.0,80.0,33.333333333333336,44.44444444444444,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,50.0,1
6846,0.0,60.0,0.0,44.44444444444444,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,25.0,0.0,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6847,0.0,60.0,33.333333333333336,44.44444444444444,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6848,0.0,60.0,0.0,44.44444444444444,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,25.0,0.0,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6849,100.0,20.0,0.0,0.0,100.0,37.5,100.0,0.0,100.0,9.090909090909092,0.0,100.0,0.0,0.0,75.0,87.5,66.66666666666667,0.0,0.0,75.0,100.0,100.00000000000001,0
6850,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,50.0,1
6851,0.0,60.0,33.333333333333336,44.44444444444444,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,0.0,25.0,0.0,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6852,0.0,60.0,33.333333333333336,0.0,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,0.0,12.5,0.0,0.0,25.0,50.0,60.0,50.0,1
6853,0.0,60.0,0.0,44.44444444444444,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,25.0,0.0,0.0,0.0,25.0,50.0,60.0,50.0,1
6854,0.0,60.0,33.333333333333336,0.0,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6855,0.0,80.0,33.333333333333336,0.0,100.0,100.0,0.0,0.0,100.0,36.36363636363637,0.0,25.0,66.66666666666667,66.66666666666667,87.5,100.0,0.0,100.0,100.0,50.0,100.0,50.0,1
6856,0.0,0.0,0.0,44.44444444444444,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6857,0.0,60.0,0.0,44.44444444444444,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6858,0.0,80.0,33.333333333333336,0.0,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,0.0,0.0,12.5,0.0,0.0,25.0,50.0,60.0,50.0,1
6859,0.0,60.0,0.0,44.44444444444444,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,0.0,12.5,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6860,100.0,80.0,0.0,22.22222222222222,100.0,37.5,0.0,100.0,100.0,18.181818181818183,0.0,100.0,66.66666666666667,100.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,16.666666666666668,0
6861,0.0,60.0,33.333333333333336,0.0,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,0.0,25.0,12.5,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6862,0.0,60.0,33.333333333333336,0.0,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,100.0,25.0,0.0,0.0,0.0,25.0,50.0,60.0,50.0,1
6863,0.0,60.0,33.333333333333336,0.0,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6864,0.0,60.0,0.0,0.0,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,0.0,12.5,0.0,0.0,25.0,50.0,60.0,50.0,1
6865,0.0,60.0,0.0,0.0,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6866,0.0,60.0,33.333333333333336,44.44444444444444,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,25.0,0.0,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6867,0.0,0.0,0.0,44.44444444444444,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,0.0,0.0,12.5,0.0,0.0,25.0,50.0,60.0,50.0,1
6868,0.0,60.0,33.333333333333336,0.0,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,0.0,25.0,12.5,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6869,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,100.0,25.0,12.5,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6870,0.0,0.0,0.0,44.44444444444444,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,100.0,25.0,12.5,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6871,0.0,0.0,0.0,44.44444444444444,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6872,0.0,60.0,33.333333333333336,44.44444444444444,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,0.0,12.5,0.0,0.0,25.0,50.0,60.0,50.0,1
6873,0.0,0.0,0.0,0.0,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,0.0,25.0,0.0,0.0,0.0,25.0,50.0,60.0,50.0,1
6874,0.0,0.0,0.0,44.44444444444444,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,0.0,12.5,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6875,0.0,60.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,0.0,25.0,0.0,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6876,0.0,0.0,0.0,0.0,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,25.0,0.0,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6877,0.0,60.0,33.333333333333336,44.44444444444444,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,0.0,0.0,12.5,0.0,0.0,25.0,50.0,60.0,50.0,1
6878,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,0.0,12.5,0.0,0.0,25.0,50.0,60.0,50.0,1
6879,0.0,60.0,33.333333333333336,44.44444444444444,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,25.0,12.5,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6880,0.0,60.0,0.0,44.44444444444444,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6881,0.0,60.0,33.333333333333336,0.0,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,25.0,12.5,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6882,0.0,60.0,33.333333333333336,0.0,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,50.0,1
6883,0.0,0.0,33.333333333333336,44.44444444444444,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,25.0,0.0,0.0,0.0,25.0,50.0,60.0,50.0,1
6884,100.0,80.0,66.66666666666667,33.33333333333333,100.0,37.5,0.0,100.0,100.0,36.36363636363637,0.0,100.0,66.66666666666667,100.0,0.0,0.0,0.0,50.0,0.0,50.0,20.0,16.666666666666668,0
6885,0.0,0.0,0.0,44.44444444444444,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,100.0,25.0,12.5,0.0,0.0,25.0,50.0,60.0,50.0,1
6886,0.0,80.0,33.333333333333336,0.0,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,100.0,25.0,12.5,0.0,0.0,25.0,50.0,60.0,50.0,1
6887,0.0,80.0,33.333333333333336,0.0,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,50.0,1
6888,0.0,0.0,33.333333333333336,44.44444444444444,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,25.0,12.5,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6889,0.0,60.0,0.0,44.44444444444444,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,0.0,0.0,12.5,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6890,0.0,60.0,0.0,0.0,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,0.0,25.0,12.5,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6891,0.0,60.0,0.0,44.44444444444444,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6892,0.0,0.0,0.0,44.44444444444444,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6893,0.0,60.0,0.0,0.0,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,50.0,60.0,50.0,1
6894,0.0,60.0,33.333333333333336,44.44444444444444,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,100.0,25.0,12.5,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6895,0.0,0.0,0.0,0.0,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,100.0,25.0,0.0,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6896,0.0,0.0,33.333333333333336,44.44444444444444,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,100.0,25.0,12.5,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6897,0.0,60.0,0.0,44.44444444444444,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,0.0,25.0,12.5,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6898,0.0,0.0,0.0,0.0,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,25.0,12.5,0.0,0.0,25.0,50.0,60.0,50.0,1
6899,0.0,60.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,0.0,25.0,0.0,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6900,100.0,0.0,0.0,0.0,100.0,37.5,100.0,0.0,100.0,9.090909090909092,0.0,100.0,0.0,0.0,75.0,87.5,66.66666666666667,0.0,0.0,87.5,60.0,100.00000000000001,0
6901,0.0,80.0,0.0,0.0,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,100.0,0.0,12.5,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
6902,0.0,60.0,0.0,0.0,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
6903,0.0,80.0,33.333333333333336,44.44444444444444,100.0,50.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
